id_Aves_Source,Aves_id_aves,Source_id_source
12163,12163,4
12164,12164,4
12165,12165,4
12166,12166,4
12167,12167,4
12168,12168,4
12169,12169,4
12170,12170,4
12171,12171,4
12172,12172,4
12173,12173,4
12174,12174,4
12175,12175,4
12176,12176,4
12177,12177,4
12178,12178,4
12179,12179,4
12180,12180,4
12181,12181,4
12182,12182,4
12183,12183,4
12184,12184,4
12185,12185,4
12186,12186,4
12187,12187,4
12188,12188,4
12189,12189,4
12190,12190,4
12191,12191,4
12192,12192,4
12193,12193,4
12194,12194,4
12195,12195,4
12196,12196,4
12197,12197,4
12198,12198,4
12199,12199,4
12200,12200,4
12201,12201,4
12202,12202,4
12203,12203,4
12204,12204,4
12205,12205,4
12206,12206,4
12207,12207,4
12208,12208,4
12209,12209,4
12210,12210,4
12211,12211,4
12212,12212,4
12213,12213,4
12214,12214,4
12215,12215,4
12216,12216,4
12217,12217,4
12218,12218,4
12219,12219,4
12220,12220,4
12221,12221,4
12222,12222,4
12223,12223,4
12224,12224,4
12225,12225,4
12226,12226,4
12227,12227,4
12228,12228,4
12229,12229,4
12230,12230,4
12231,12231,4
12232,12232,4
12233,12233,4
12234,12234,4
12235,12235,4
12236,12236,4
12237,12237,4
12238,12238,4
12239,12239,4
12240,12240,4
12241,12241,4
12242,12242,4
12243,12243,4
12244,12244,4
12245,12245,4
12246,12246,4
12247,12247,4
12248,12248,4
12249,12249,4
12250,12250,4
12251,12251,4
12252,12252,4
12253,12253,4
12254,12254,4
12255,12255,4
12256,12256,4
12257,12257,4
12258,12258,4
12259,12259,4
12260,12260,4
12261,12261,4
12262,12262,4
12263,12263,4
12264,12264,4
12265,12265,4
12266,12266,4
12267,12267,4
12268,12268,4
12269,12269,4
12270,12270,4
12271,12271,4
12272,12272,4
12273,12273,4
12274,12274,4
12275,12275,4
12276,12276,4
12277,12277,4
12278,12278,4
12279,12279,4
12280,12280,4
12281,12281,4
12282,12282,4
12283,12283,4
12284,12284,4
12285,12285,4
12286,12286,4
12287,12287,4
12288,12288,4
12289,12289,4
12290,12290,4
12291,12291,4
12292,12292,4
12293,12293,4
12294,12294,4
12295,12295,4
12296,12296,4
12297,12297,4
12298,12298,4
12299,12299,4
12300,12300,4
12301,12301,4
12302,12302,4
12303,12303,4
12304,12304,4
12305,12305,4
12306,12306,4
12307,12307,4
12308,12308,4
12309,12309,4
12310,12310,4
12311,12311,4
12312,12312,4
12313,12313,4
12314,12314,4
12315,12315,4
12316,12316,4
12317,12317,4
12318,12318,4
12319,12319,4
12320,12320,4
12321,12321,4
12322,12322,4
12323,12323,4
12324,12324,4
12325,12325,4
12326,12326,4
12327,12327,4
12328,12328,4
12329,12329,4
12330,12330,4
12331,12331,4
12332,12332,4
12333,12333,4
12334,12334,4
12335,12335,4
12336,12336,4
12337,12337,4
12338,12338,4
12339,12339,4
12340,12340,4
12341,12341,4
12342,12342,4
12343,12343,4
12344,12344,4
12345,12345,4
12346,12346,4
12347,12347,4
12348,12348,4
12349,12349,4
12350,12350,4
12351,12351,4
12352,12352,4
12353,12353,4
12354,12354,4
12355,12355,4
12356,12356,4
12357,12357,4
12358,12358,4
12359,12359,4
12360,12360,4
12361,12361,4
12362,12362,4
12363,12363,4
12364,12364,4
12365,12365,4
12366,12366,4
12367,12367,4
12368,12368,4
12369,12369,4
12370,12370,4
12371,12371,4
12372,12372,4
12373,12373,4
12374,12374,4
12375,12375,4
12376,12376,4
12377,12377,4
12378,12378,4
12379,12379,4
12380,12380,4
12381,12381,4
12382,12382,4
12383,12383,4
12384,12384,4
12385,12385,4
12386,12386,4
12387,12387,4
12388,12388,4
12389,12389,4
12390,12390,4
12391,12391,4
12392,12392,4
12393,12393,4
12394,12394,4
12395,12395,4
12396,12396,4
12397,12397,4
12398,12398,4
12399,12399,4
12400,12400,4
12401,12401,4
12402,12402,4
12403,12403,4
12404,12404,4
12405,12405,4
12406,12406,4
12407,12407,4
12408,12408,4
12409,12409,4
12410,12410,4
12411,12411,4
12412,12412,4
12413,12413,4
12414,12414,4
12415,12415,4
12416,12416,4
12417,12417,4
12418,12418,4
12419,12419,4
12420,12420,4
12421,12421,4
12422,12422,4
12423,12423,4
12424,12424,4
12425,12425,4
12426,12426,4
12427,12427,4
12428,12428,4
12429,12429,4
12430,12430,4
12431,12431,4
12432,12432,4
12433,12433,4
12434,12434,4
12435,12435,4
12436,12436,4
12437,12437,4
12438,12438,4
12439,12439,4
12440,12440,4
12441,12441,4
12442,12442,4
12443,12443,4
12444,12444,4
12445,12445,4
12446,12446,4
12447,12447,4
12448,12448,4
12449,12449,4
12450,12450,4
12451,12451,4
12452,12452,4
12453,12453,4
12454,12454,4
12455,12455,4
12456,12456,4
12457,12457,4
12458,12458,4
12459,12459,4
12460,12460,4
12461,12461,4
12462,12462,4
12463,12463,4
12464,12464,4
12465,12465,4
12466,12466,4
12467,12467,4
12468,12468,4
12469,12469,4
12470,12470,4
12471,12471,4
12472,12472,4
12473,12473,4
12474,12474,4
12475,12475,4
12476,12476,4
12477,12477,4
12478,12478,4
12479,12479,4
12480,12480,4
12481,12481,4
12482,12482,4
12483,12483,4
12484,12484,4
12485,12485,4
12486,12486,4
12487,12487,4
12488,12488,4
12489,12489,4
12490,12490,4
12491,12491,4
12492,12492,4
12493,12493,4
12494,12494,4
12495,12495,4
12496,12496,4
12497,12497,4
12498,12498,4
12499,12499,4
12500,12500,4
12501,12501,4
12502,12502,4
12503,12503,4
12504,12504,4
12505,12505,4
12506,12506,4
12507,12507,4
12508,12508,4
12509,12509,4
12510,12510,4
12511,12511,4
12512,12512,4
12513,12513,4
12514,12514,4
12515,12515,4
12516,12516,4
12517,12517,4
12518,12518,4
12519,12519,4
12520,12520,4
12521,12521,4
12522,12522,4
12523,12523,4
12524,12524,4
12525,12525,4
12526,12526,4
12527,12527,4
12528,12528,4
12529,12529,4
12530,12530,4
12531,12531,4
12532,12532,4
12533,12533,4
12534,12534,4
12535,12535,4
12536,12536,4
12537,12537,4
12538,12538,4
12539,12539,4
12540,12540,4
12541,12541,4
12542,12542,4
12543,12543,4
12544,12544,4
12545,12545,4
12546,12546,4
12547,12547,4
12548,12548,4
12549,12549,4
12550,12550,4
12551,12551,4
12552,12552,4
12553,12553,4
12554,12554,4
12555,12555,4
12556,12556,4
12557,12557,4
12558,12558,4
12559,12559,4
12560,12560,4
12561,12561,4
12562,12562,4
12563,12563,4
12564,12564,4
12565,12565,4
12566,12566,4
12567,12567,4
12568,12568,4
12569,12569,4
12570,12570,4
12571,12571,4
12572,12572,4
12573,12573,4
12574,12574,4
12575,12575,4
12576,12576,4
12577,12577,4
12578,12578,4
12579,12579,4
12580,12580,4
12581,12581,4
12582,12582,4
12583,12583,4
12584,12584,4
12585,12585,4
12586,12586,4
12587,12587,4
12588,12588,4
12589,12589,4
12590,12590,4
12591,12591,4
12592,12592,4
12593,12593,4
12594,12594,4
12595,12595,4
12596,12596,4
12597,12597,4
12598,12598,4
12599,12599,4
12600,12600,4
12601,12601,4
12602,12602,4
12603,12603,4
12604,12604,4
12605,12605,4
12606,12606,4
12607,12607,4
12608,12608,4
12609,12609,4
12610,12610,4
12611,12611,4
12612,12612,4
12613,12613,4
12614,12614,4
12615,12615,4
12616,12616,4
12617,12617,4
12618,12618,4
12619,12619,4
12620,12620,4
12621,12621,4
12622,12622,4
12623,12623,4
12624,12624,4
12625,12625,4
12626,12626,4
12627,12627,4
12628,12628,4
12629,12629,4
12630,12630,4
12631,12631,4
12632,12632,4
12633,12633,4
12634,12634,4
12635,12635,4
12636,12636,4
12637,12637,4
12638,12638,4
12639,12639,4
12640,12640,4
12641,12641,4
12642,12642,4
12643,12643,4
12644,12644,4
12645,12645,4
12646,12646,4
12647,12647,4
12648,12648,4
12649,12649,4
12650,12650,4
12651,12651,4
12652,12652,4
12653,12653,4
12654,12654,4
12655,12655,4
12656,12656,4
12657,12657,4
12658,12658,4
12659,12659,4
12660,12660,4
12661,12661,4
12662,12662,4
12663,12663,4
12664,12664,4
12665,12665,4
12666,12666,4
12667,12667,4
12668,12668,4
12669,12669,4
12670,12670,4
12671,12671,4
12672,12672,4
12673,12673,4
12674,12674,4
12675,12675,4
12676,12676,4
12677,12677,4
12678,12678,4
12679,12679,4
12680,12680,4
12681,12681,4
12682,12682,4
12683,12683,4
12684,12684,4
12685,12685,4
12686,12686,4
12687,12687,4
12688,12688,4
12689,12689,4
12690,12690,4
12691,12691,4
12692,12692,4
12693,12693,4
12694,12694,4
12695,12695,4
12696,12696,4
12697,12697,4
12698,12698,4
12699,12699,4
12700,12700,4
12701,12701,4
12702,12702,4
12703,12703,4
12704,12704,4
12705,12705,4
12706,12706,4
12707,12707,4
12708,12708,4
12709,12709,4
12710,12710,4
12711,12711,4
12712,12712,4
12713,12713,4
12714,12714,4
12715,12715,4
12716,12716,4
12717,12717,4
12718,12718,4
12719,12719,4
12720,12720,4
12721,12721,4
12722,12722,4
12723,12723,4
12724,12724,4
12725,12725,4
12726,12726,4
12727,12727,4
12728,12728,4
12729,12729,4
12730,12730,4
12731,12731,4
12732,12732,4
12733,12733,4
12734,12734,4
12735,12735,4
12736,12736,4
12737,12737,4
12738,12738,4
12739,12739,4
12740,12740,4
12741,12741,4
12742,12742,4
12743,12743,4
12744,12744,4
12745,12745,4
12746,12746,4
12747,12747,4
12748,12748,4
12749,12749,4
12750,12750,4
12751,12751,4
12752,12752,4
12753,12753,4
12754,12754,4
12755,12755,4
12756,12756,4
12757,12757,4
12758,12758,4
12759,12759,4
12760,12760,4
12761,12761,4
12762,12762,4
12763,12763,4
12764,12764,4
12765,12765,4
12766,12766,4
12767,12767,4
12768,12768,4
12769,12769,4
12770,12770,4
12771,12771,4
12772,12772,4
12773,12773,4
12774,12774,4
12775,12775,4
12776,12776,4
12777,12777,4
12778,12778,4
12779,12779,4
12780,12780,4
12781,12781,4
12782,12782,4
12783,12783,4
12784,12784,4
12785,12785,4
12786,12786,4
12787,12787,4
12788,12788,4
12789,12789,4
12790,12790,4
12791,12791,4
12792,12792,4
12793,12793,4
12794,12794,4
12795,12795,4
12796,12796,4
12797,12797,4
12798,12798,4
12799,12799,4
12800,12800,4
12801,12801,4
12802,12802,4
12803,12803,4
12804,12804,4
12805,12805,4
12806,12806,4
12807,12807,4
12808,12808,4
12809,12809,4
12810,12810,4
12811,12811,4
12812,12812,4
12813,12813,4
12814,12814,4
12815,12815,4
12816,12816,4
12817,12817,4
12818,12818,4
12819,12819,4
12820,12820,4
12821,12821,4
12822,12822,4
12823,12823,4
12824,12824,4
12825,12825,4
12826,12826,4
12827,12827,4
12828,12828,4
12829,12829,4
12830,12830,4
12831,12831,4
12832,12832,4
12833,12833,4
12834,12834,4
12835,12835,4
12836,12836,4
12837,12837,4
12838,12838,4
12839,12839,4
12840,12840,4
12841,12841,4
12842,12842,4
12843,12843,4
12844,12844,4
12845,12845,4
12846,12846,4
12847,12847,4
12848,12848,4
12849,12849,4
12850,12850,4
12851,12851,4
12852,12852,4
12853,12853,4
12854,12854,4
12855,12855,4
12856,12856,4
12857,12857,4
12858,12858,4
12859,12859,4
12860,12860,4
12861,12861,4
12862,12862,4
12863,12863,4
12864,12864,4
12865,12865,4
12866,12866,4
12867,12867,4
12868,12868,4
12869,12869,4
12870,12870,4
12871,12871,4
12872,12872,4
12873,12873,4
12874,12874,4
12875,12875,4
12876,12876,4
12877,12877,4
12878,12878,4
12879,12879,4
12880,12880,4
12881,12881,4
12882,12882,4
12883,12883,4
12884,12884,4
12885,12885,4
12886,12886,4
12887,12887,4
12888,12888,4
12889,12889,4
12890,12890,4
12891,12891,4
12892,12892,4
12893,12893,4
12894,12894,4
12895,12895,4
12896,12896,4
12897,12897,4
12898,12898,4
12899,12899,4
12900,12900,4
12901,12901,4
12902,12902,4
12903,12903,4
12904,12904,4
12905,12905,4
12906,12906,4
12907,12907,4
12908,12908,4
12909,12909,4
12910,12910,4
12911,12911,4
12912,12912,4
12913,12913,4
12914,12914,4
12915,12915,4
12916,12916,4
12917,12917,4
12918,12918,4
12919,12919,4
12920,12920,4
12921,12921,4
12922,12922,4
12923,12923,4
12924,12924,4
12925,12925,4
12926,12926,4
12927,12927,4
12928,12928,4
12929,12929,4
12930,12930,4
12931,12931,4
12932,12932,4
12933,12933,4
12934,12934,4
12935,12935,4
12936,12936,4
12937,12937,4
12938,12938,4
12939,12939,4
12940,12940,4
12941,12941,4
12942,12942,4
12943,12943,4
12944,12944,4
12945,12945,4
12946,12946,4
12947,12947,4
12948,12948,4
12949,12949,4
12950,12950,4
12951,12951,4
12952,12952,4
12953,12953,4
12954,12954,4
12955,12955,4
12956,12956,4
12957,12957,4
12958,12958,4
12959,12959,4
12960,12960,4
12961,12961,4
12962,12962,4
12963,12963,4
12964,12964,4
12965,12965,4
12966,12966,4
12967,12967,4
12968,12968,4
12969,12969,4
12970,12970,4
12971,12971,4
12972,12972,4
12973,12973,4
12974,12974,4
12975,12975,4
12976,12976,4
12977,12977,4
12978,12978,4
12979,12979,4
12980,12980,4
12981,12981,4
12982,12982,4
12983,12983,4
12984,12984,4
12985,12985,4
12986,12986,4
12987,12987,4
12988,12988,4
12989,12989,4
12990,12990,4
12991,12991,4
12992,12992,4
12993,12993,4
12994,12994,4
12995,12995,4
12996,12996,4
12997,12997,4
12998,12998,4
12999,12999,4
13000,13000,4
13001,13001,4
13002,13002,4
13003,13003,4
13004,13004,4
13005,13005,4
13006,13006,4
13007,13007,4
13008,13008,4
13009,13009,4
13010,13010,4
13011,13011,4
13012,13012,4
13013,13013,4
13014,13014,4
13015,13015,4
13016,13016,4
13017,13017,4
13018,13018,4
13019,13019,4
13020,13020,4
13021,13021,4
13022,13022,4
13023,13023,4
13024,13024,4
13025,13025,4
13026,13026,4
13027,13027,4
13028,13028,4
13029,13029,4
13030,13030,4
13031,13031,4
13032,13032,4
13033,13033,4
13034,13034,4
13035,13035,4
13036,13036,4
13037,13037,4
13038,13038,4
13039,13039,4
13040,13040,4
13041,13041,4
13042,13042,4
13043,13043,4
13044,13044,4
13045,13045,4
13046,13046,4
13047,13047,4
13048,13048,4
13049,13049,4
13050,13050,4
13051,13051,4
13052,13052,4
13053,13053,4
13054,13054,4
13055,13055,4
13056,13056,4
13057,13057,4
13058,13058,4
13059,13059,4
13060,13060,4
13061,13061,4
13062,13062,4
13063,13063,4
13064,13064,4
13065,13065,4
13066,13066,4
13067,13067,4
13068,13068,4
13069,13069,4
13070,13070,4
13071,13071,4
13072,13072,4
13073,13073,4
13074,13074,4
13075,13075,4
13076,13076,4
13077,13077,4
13078,13078,4
13079,13079,4
13080,13080,4
13081,13081,4
13082,13082,4
13083,13083,4
13084,13084,4
13085,13085,4
13086,13086,4
13087,13087,4
13088,13088,4
13089,13089,4
13090,13090,4
13091,13091,4
13092,13092,4
13093,13093,4
13094,13094,4
13095,13095,4
13096,13096,4
13097,13097,4
13098,13098,4
13099,13099,4
13100,13100,4
13101,13101,4
13102,13102,4
13103,13103,4
13104,13104,4
13105,13105,4
13106,13106,4
13107,13107,4
13108,13108,4
13109,13109,4
13110,13110,4
13111,13111,4
13112,13112,4
13113,13113,4
13114,13114,4
13115,13115,4
13116,13116,4
13117,13117,4
13118,13118,4
13119,13119,4
13120,13120,4
13121,13121,4
13122,13122,4
13123,13123,4
13124,13124,4
13125,13125,4
13126,13126,4
13127,13127,4
13128,13128,4
13129,13129,4
13130,13130,4
13131,13131,4
13132,13132,4
13133,13133,4
13134,13134,4
13135,13135,4
13136,13136,4
13137,13137,4
13138,13138,4
13139,13139,4
13140,13140,4
13141,13141,4
13142,13142,4
13143,13143,4
13144,13144,4
13145,13145,4
13146,13146,4
13147,13147,4
13148,13148,4
13149,13149,4
13150,13150,4
13151,13151,4
13152,13152,4
13153,13153,4
13154,13154,4
13155,13155,4
13156,13156,4
13157,13157,4
13158,13158,4
13159,13159,4
13160,13160,4
13161,13161,4
13162,13162,4
13163,13163,4
13164,13164,4
13165,13165,4
13166,13166,4
13167,13167,4
13168,13168,4
13169,13169,4
13170,13170,4
13171,13171,4
13172,13172,4
13173,13173,4
13174,13174,4
13175,13175,4
13176,13176,4
13177,13177,4
13178,13178,4
13179,13179,4
13180,13180,4
13181,13181,4
13182,13182,4
13183,13183,4
13184,13184,4
13185,13185,4
13186,13186,4
13187,13187,4
13188,13188,4
13189,13189,4
13190,13190,4
13191,13191,4
13192,13192,4
13193,13193,4
13194,13194,4
13195,13195,4
13196,13196,4
13197,13197,4
13198,13198,4
13199,13199,4
13200,13200,4
13201,13201,4
13202,13202,4
13203,13203,4
13204,13204,4
13205,13205,4
13206,13206,4
13207,13207,4
13208,13208,4
13209,13209,4
13210,13210,4
13211,13211,4
13212,13212,4
13213,13213,4
13214,13214,4
13215,13215,4
13216,13216,4
13217,13217,4
13218,13218,4
13219,13219,4
13220,13220,4
13221,13221,4
13222,13222,4
13223,13223,4
13224,13224,4
13225,13225,4
13226,13226,4
13227,13227,4
13228,13228,4
13229,13229,4
13230,13230,4
13231,13231,4
13232,13232,4
13233,13233,4
13234,13234,4
13235,13235,4
13236,13236,4
13237,13237,4
13238,13238,4
13239,13239,4
13240,13240,4
13241,13241,4
13242,13242,4
13243,13243,4
13244,13244,4
13245,13245,4
13246,13246,4
13247,13247,4
13248,13248,4
13249,13249,4
13250,13250,4
13251,13251,4
13252,13252,4
13253,13253,4
13254,13254,4
13255,13255,4
13256,13256,4
13257,13257,4
13258,13258,4
13259,13259,4
13260,13260,4
13261,13261,4
13262,13262,4
13263,13263,4
13264,13264,4
13265,13265,4
13266,13266,4
13267,13267,4
13268,13268,4
13269,13269,4
13270,13270,4
13271,13271,4
13272,13272,4
13273,13273,4
13274,13274,4
13275,13275,4
13276,13276,4
13277,13277,4
13278,13278,4
13279,13279,4
13280,13280,4
13281,13281,4
13282,13282,4
13283,13283,4
13284,13284,4
13285,13285,4
13286,13286,4
13287,13287,4
13288,13288,4
13289,13289,4
13290,13290,4
13291,13291,4
13292,13292,4
13293,13293,4
13294,13294,4
13295,13295,4
13296,13296,4
13297,13297,4
13298,13298,4
13299,13299,4
13300,13300,4
13301,13301,4
13302,13302,4
13303,13303,4
13304,13304,4
13305,13305,4
13306,13306,4
13307,13307,4
13308,13308,4
13309,13309,4
13310,13310,4
13311,13311,4
13312,13312,4
13313,13313,4
13314,13314,4
13315,13315,4
13316,13316,4
13317,13317,4
13318,13318,4
13319,13319,4
13320,13320,4
13321,13321,4
13322,13322,4
13323,13323,4
13324,13324,4
13325,13325,4
13326,13326,4
13327,13327,4
13328,13328,4
13329,13329,4
13330,13330,4
13331,13331,4
13332,13332,4
13333,13333,4
13334,13334,4
13335,13335,4
13336,13336,4
13337,13337,4
13338,13338,4
13339,13339,4
13340,13340,4
13341,13341,4
13342,13342,4
13343,13343,4
13344,13344,4
13345,13345,4
13346,13346,4
13347,13347,4
13348,13348,4
13349,13349,4
13350,13350,4
13351,13351,4
13352,13352,4
13353,13353,4
13354,13354,4
13355,13355,4
13356,13356,4
13357,13357,4
13358,13358,4
13359,13359,4
13360,13360,4
13361,13361,4
13362,13362,4
13363,13363,4
13364,13364,4
13365,13365,4
13366,13366,4
13367,13367,4
13368,13368,4
13369,13369,4
13370,13370,4
13371,13371,4
13372,13372,4
13373,13373,4
13374,13374,4
13375,13375,4
13376,13376,4
13377,13377,4
13378,13378,4
13379,13379,4
13380,13380,4
13381,13381,4
13382,13382,4
13383,13383,4
13384,13384,4
13385,13385,4
13386,13386,4
13387,13387,4
13388,13388,4
13389,13389,4
13390,13390,4
13391,13391,4
13392,13392,4
13393,13393,4
13394,13394,4
13395,13395,4
13396,13396,4
13397,13397,4
13398,13398,4
13399,13399,4
13400,13400,4
13401,13401,4
13402,13402,4
13403,13403,4
13404,13404,4
13405,13405,4
13406,13406,4
13407,13407,4
13408,13408,4
13409,13409,4
13410,13410,4
13411,13411,4
13412,13412,4
13413,13413,4
13414,13414,4
13415,13415,4
13416,13416,4
13417,13417,4
13418,13418,4
13419,13419,4
13420,13420,4
13421,13421,4
13422,13422,4
13423,13423,4
13424,13424,4
13425,13425,4
13426,13426,4
13427,13427,4
13428,13428,4
13429,13429,4
13430,13430,4
13431,13431,4
13432,13432,4
13433,13433,4
13434,13434,4
13435,13435,4
13436,13436,4
13437,13437,4
13438,13438,4
13439,13439,4
13440,13440,4
13441,13441,4
13442,13442,4
13443,13443,4
13444,13444,4
13445,13445,4
13446,13446,4
13447,13447,4
13448,13448,4
13449,13449,4
13450,13450,4
13451,13451,4
13452,13452,4
13453,13453,4
13454,13454,4
13455,13455,4
13456,13456,4
13457,13457,4
13458,13458,4
13459,13459,4
13460,13460,4
13461,13461,4
13462,13462,4
13463,13463,4
13464,13464,4
13465,13465,4
13466,13466,4
13467,13467,4
13468,13468,4
13469,13469,4
13470,13470,4
13471,13471,4
13472,13472,4
13473,13473,4
13474,13474,4
13475,13475,4
13476,13476,4
13477,13477,4
13478,13478,4
13479,13479,4
13480,13480,4
13481,13481,4
13482,13482,4
13483,13483,4
13484,13484,4
13485,13485,4
13486,13486,4
13487,13487,4
13488,13488,4
13489,13489,4
13490,13490,4
13491,13491,4
13492,13492,4
13493,13493,4
13494,13494,4
13495,13495,4
13496,13496,4
13497,13497,4
13498,13498,4
13499,13499,4
13500,13500,4
13501,13501,4
13502,13502,4
13503,13503,4
13504,13504,4
13505,13505,4
13506,13506,4
13507,13507,4
13508,13508,4
13509,13509,4
13510,13510,4
13511,13511,4
13512,13512,4
13513,13513,4
13514,13514,4
13515,13515,4
13516,13516,4
13517,13517,4
13518,13518,4
13519,13519,4
13520,13520,4
13521,13521,4
13522,13522,4
13523,13523,4
13524,13524,4
13525,13525,4
13526,13526,4
13527,13527,4
13528,13528,4
13529,13529,4
13530,13530,4
13531,13531,4
13532,13532,4
13533,13533,4
13534,13534,4
13535,13535,4
13536,13536,4
13537,13537,4
13538,13538,4
13539,13539,4
13540,13540,4
13541,13541,4
13542,13542,4
13543,13543,4
13544,13544,4
13545,13545,4
13546,13546,4
13547,13547,4
13548,13548,4
13549,13549,4
13550,13550,4
13551,13551,4
13552,13552,4
13553,13553,4
13554,13554,4
13555,13555,4
13556,13556,4
13557,13557,4
13558,13558,4
13559,13559,4
13560,13560,4
13561,13561,4
13562,13562,4
13563,13563,4
13564,13564,4
13565,13565,4
13566,13566,4
13567,13567,4
13568,13568,4
13569,13569,4
13570,13570,4
13571,13571,4
13572,13572,4
13573,13573,4
13574,13574,4
13575,13575,4
13576,13576,4
13577,13577,4
13578,13578,4
13579,13579,4
13580,13580,4
13581,13581,4
13582,13582,4
13583,13583,4
13584,13584,4
13585,13585,4
13586,13586,4
13587,13587,4
13588,13588,4
13589,13589,4
13590,13590,4
13591,13591,4
13592,13592,4
13593,13593,4
13594,13594,4
13595,13595,4
13596,13596,4
13597,13597,4
13598,13598,4
13599,13599,4
13600,13600,4
13601,13601,4
13602,13602,4
13603,13603,4
13604,13604,4
13605,13605,4
13606,13606,4
13607,13607,4
13608,13608,4
13609,13609,4
13610,13610,4
13611,13611,4
13612,13612,4
13613,13613,4
13614,13614,4
13615,13615,4
13616,13616,4
13617,13617,4
13618,13618,4
13619,13619,4
13620,13620,4
13621,13621,4
13622,13622,4
13623,13623,4
13624,13624,4
13625,13625,4
13626,13626,4
13627,13627,4
13628,13628,4
13629,13629,4
13630,13630,4
13631,13631,4
13632,13632,4
13633,13633,4
13634,13634,4
13635,13635,4
13636,13636,4
13637,13637,4
13638,13638,4
13639,13639,4
13640,13640,4
13641,13641,4
13642,13642,4
13643,13643,4
13644,13644,4
13645,13645,4
13646,13646,4
13647,13647,4
13648,13648,4
13649,13649,4
13650,13650,4
13651,13651,4
13652,13652,4
13653,13653,4
13654,13654,4
13655,13655,4
13656,13656,4
13657,13657,4
13658,13658,4
13659,13659,4
13660,13660,4
13661,13661,4
13662,13662,4
13663,13663,4
13664,13664,4
13665,13665,4
13666,13666,4
13667,13667,4
13668,13668,4
13669,13669,4
13670,13670,4
13671,13671,4
13672,13672,4
13673,13673,4
13674,13674,4
13675,13675,4
13676,13676,4
13677,13677,4
13678,13678,4
13679,13679,4
13680,13680,4
13681,13681,4
13682,13682,4
13683,13683,4
13684,13684,4
13685,13685,4
13686,13686,4
13687,13687,4
13688,13688,4
13689,13689,4
13690,13690,4
13691,13691,4
13692,13692,4
13693,13693,4
13694,13694,4
13695,13695,4
13696,13696,4
13697,13697,4
13698,13698,4
13699,13699,4
13700,13700,4
13701,13701,4
13702,13702,4
13703,13703,4
13704,13704,4
13705,13705,4
13706,13706,4
13707,13707,4
13708,13708,4
13709,13709,4
13710,13710,4
13711,13711,4
13712,13712,4
13713,13713,4
13714,13714,4
13715,13715,4
13716,13716,4
13717,13717,4
13718,13718,4
13719,13719,4
13720,13720,4
13721,13721,4
13722,13722,4
13723,13723,4
13724,13724,4
13725,13725,4
13726,13726,4
13727,13727,4
13728,13728,4
13729,13729,4
13730,13730,4
13731,13731,4
13732,13732,4
13733,13733,4
13734,13734,4
13735,13735,4
13736,13736,4
13737,13737,4
13738,13738,4
13739,13739,4
13740,13740,4
13741,13741,4
13742,13742,4
13743,13743,4
13744,13744,4
13745,13745,4
13746,13746,4
13747,13747,4
13748,13748,4
13749,13749,4
13750,13750,4
13751,13751,4
13752,13752,4
13753,13753,4
13754,13754,4
13755,13755,4
13756,13756,4
13757,13757,4
13758,13758,4
13759,13759,4
13760,13760,4
13761,13761,4
13762,13762,4
13763,13763,4
13764,13764,4
13765,13765,4
13766,13766,4
13767,13767,4
13768,13768,4
13769,13769,4
13770,13770,4
13771,13771,4
13772,13772,4
13773,13773,4
13774,13774,4
13775,13775,4
13776,13776,4
13777,13777,4
13778,13778,4
13779,13779,4
13780,13780,4
13781,13781,4
13782,13782,4
13783,13783,4
13784,13784,4
13785,13785,4
13786,13786,4
13787,13787,4
13788,13788,4
13789,13789,4
13790,13790,4
13791,13791,4
13792,13792,4
13793,13793,4
13794,13794,4
13795,13795,4
13796,13796,4
13797,13797,4
13798,13798,4
13799,13799,4
13800,13800,4
13801,13801,4
13802,13802,4
13803,13803,4
13804,13804,4
13805,13805,4
13806,13806,4
13807,13807,4
13808,13808,4
13809,13809,4
13810,13810,4
13811,13811,4
13812,13812,4
13813,13813,4
13814,13814,4
13815,13815,4
13816,13816,4
13817,13817,4
13818,13818,4
13819,13819,4
13820,13820,4
13821,13821,4
13822,13822,4
13823,13823,4
13824,13824,4
13825,13825,4
13826,13826,4
13827,13827,4
13828,13828,4
13829,13829,4
13830,13830,4
13831,13831,4
13832,13832,4
13833,13833,4
13834,13834,4
13835,13835,4
13836,13836,4
13837,13837,4
13838,13838,4
13839,13839,4
13840,13840,4
13841,13841,4
13842,13842,4
13843,13843,4
13844,13844,4
13845,13845,4
13846,13846,4
13847,13847,4
13848,13848,4
13849,13849,4
13850,13850,4
13851,13851,4
13852,13852,4
13853,13853,4
13854,13854,4
13855,13855,4
13856,13856,4
13857,13857,4
13858,13858,4
13859,13859,4
13860,13860,4
13861,13861,4
13862,13862,4
13863,13863,4
13864,13864,4
13865,13865,4
13866,13866,4
13867,13867,4
13868,13868,4
13869,13869,4
13870,13870,4
13871,13871,4
13872,13872,4
13873,13873,4
13874,13874,4
13875,13875,4
13876,13876,4
13877,13877,4
13878,13878,4
13879,13879,4
13880,13880,4
13881,13881,4
13882,13882,4
13883,13883,4
13884,13884,4
13885,13885,4
13886,13886,4
13887,13887,4
13888,13888,4
13889,13889,4
13890,13890,4
13891,13891,4
13892,13892,4
13893,13893,4
13894,13894,4
13895,13895,4
13896,13896,4
13897,13897,4
13898,13898,4
13899,13899,4
13900,13900,4
13901,13901,4
13902,13902,4
13903,13903,4
13904,13904,4
13905,13905,4
13906,13906,4
13907,13907,4
13908,13908,4
